lat,lon,dk5
57.135187,9.13721888,6
57.170451,9.13721888,6
57.205715,9.13721888,6
54.560915,9.18594325,6
54.596179,9.18594325,6
54.631443,9.18594325,6
54.666707,9.18594325,6
54.701971,9.18594325,6
54.737235,9.18594325,6
54.772499,9.18594325,6
54.807763,9.18594325,6
54.843027,9.18594325,6
54.878291,9.18594325,6
54.913555,9.18594325,6
54.948819,9.18594325,6
54.984083,9.18594325,6
55.019347,9.18594325,6
55.054611,9.18594325,6
55.089875,9.18594325,6
55.125139,9.18594325,6
55.160403,9.18594325,6
55.195667,9.18594325,6
55.230931,9.18594325,6
55.266195,9.18594325,6
55.301459,9.18594325,6
55.336723,9.18594325,6
55.371987,9.18594325,6
55.407251,9.18594325,6
55.442515,9.18594325,6
55.477779,9.18594325,6
55.513043,9.18594325,6
55.548307,9.18594325,6
55.583571,9.18594325,6
55.618835,9.18594325,6
55.654099,9.18594325,6
55.689363,9.18594325,6
55.724627,9.18594325,6
55.759891,9.18594325,6
55.795155,9.18594325,6
55.830419,9.18594325,6
55.865683,9.18594325,6
55.900947,9.18594325,6
55.936211,9.18594325,6
55.971475,9.18594325,6
56.006739,9.18594325,6
56.042003,9.18594325,6
56.077267,9.18594325,6
56.112531,9.18594325,6
56.147795,9.18594325,6
56.183059,9.18594325,6
56.218323,9.18594325,6
56.253587,9.18594325,6
56.288851,9.18594325,6
56.324115,9.18594325,6
56.359379,9.18594325,6
56.394643,9.18594325,6
56.429907,9.18594325,6
56.465171,9.18594325,6
56.500435,9.18594325,6
56.535699,9.18594325,6
56.570963,9.18594325,6
56.606227,9.18594325,6
56.641491,9.18594325,6
56.676755,9.18594325,6
56.712019,9.18594325,6
56.747283,9.18594325,6
56.782547,9.18594325,6
56.817811,9.18594325,6
56.853075,9.18594325,6
56.888339,9.18594325,6
56.923603,9.18594325,6
56.958867,9.18594325,6
56.994131,9.18594325,6
57.029395,9.18594325,6
57.064659,9.18594325,6
57.099923,9.18594325,6
57.135187,9.18594325,6
57.170451,9.18594325,6
57.205715,9.18594325,6
54.560915,9.23466762,6
54.596179,9.23466762,6
54.631443,9.23466762,6
54.666707,9.23466762,6
54.701971,9.23466762,6
54.737235,9.23466762,6
54.772499,9.23466762,6
54.807763,9.23466762,6
54.843027,9.23466762,6
54.878291,9.23466762,6
54.913555,9.23466762,6
54.948819,9.23466762,6
54.984083,9.23466762,6
55.019347,9.23466762,6
55.054611,9.23466762,6
55.089875,9.23466762,6
55.125139,9.23466762,6
55.160403,9.23466762,6
55.195667,9.23466762,6
55.230931,9.23466762,6
55.266195,9.23466762,6
55.301459,9.23466762,6
55.336723,9.23466762,6
55.371987,9.23466762,6
55.407251,9.23466762,6
55.442515,9.23466762,6
55.477779,9.23466762,6
55.513043,9.23466762,6
55.548307,9.23466762,6
55.583571,9.23466762,6
55.618835,9.23466762,6
55.654099,9.23466762,6
55.689363,9.23466762,6
55.724627,9.23466762,6
55.759891,9.23466762,6
55.795155,9.23466762,6
55.830419,9.23466762,6
55.865683,9.23466762,6
55.900947,9.23466762,6
55.936211,9.23466762,6
55.971475,9.23466762,6
56.006739,9.23466762,6
56.042003,9.23466762,6
56.077267,9.23466762,6
56.112531,9.23466762,6
56.147795,9.23466762,6
56.183059,9.23466762,6
56.218323,9.23466762,6
56.253587,9.23466762,6
56.288851,9.23466762,6
56.324115,9.23466762,6
56.359379,9.23466762,6
56.394643,9.23466762,6
56.429907,9.23466762,6
56.465171,9.23466762,6
56.500435,9.23466762,6
56.535699,9.23466762,6
56.570963,9.23466762,6
56.606227,9.23466762,6
56.641491,9.23466762,6
56.676755,9.23466762,6
56.712019,9.23466762,6
56.747283,9.23466762,6
56.782547,9.23466762,6
56.817811,9.23466762,6
56.853075,9.23466762,6
56.888339,9.23466762,6
56.923603,9.23466762,6
56.958867,9.23466762,6
56.994131,9.23466762,6
57.029395,9.23466762,6
57.064659,9.23466762,6
57.099923,9.23466762,6
57.135187,9.23466762,6
57.170451,9.23466762,6
57.205715,9.23466762,6
54.560915,9.28339199,6
54.596179,9.28339199,6
54.631443,9.28339199,6
54.666707,9.28339199,6
54.701971,9.28339199,6
54.737235,9.28339199,6
54.772499,9.28339199,6
54.807763,9.28339199,6
54.843027,9.28339199,6
54.878291,9.28339199,6
54.913555,9.28339199,6
54.948819,9.28339199,6
54.984083,9.28339199,6
55.019347,9.28339199,6
55.054611,9.28339199,6
55.089875,9.28339199,6
55.125139,9.28339199,6
55.160403,9.28339199,6
55.195667,9.28339199,6
55.230931,9.28339199,6
55.266195,9.28339199,6
55.301459,9.28339199,6
55.336723,9.28339199,6
55.371987,9.28339199,6
55.407251,9.28339199,6
55.442515,9.28339199,6
55.477779,9.28339199,6
55.513043,9.28339199,6
55.548307,9.28339199,6
55.583571,9.28339199,6
55.618835,9.28339199,6
55.654099,9.28339199,6
55.689363,9.28339199,6
55.724627,9.28339199,6
55.759891,9.28339199,6
55.795155,9.28339199,6
55.830419,9.28339199,6
55.865683,9.28339199,6
55.900947,9.28339199,6
55.936211,9.28339199,6
55.971475,9.28339199,6
56.006739,9.28339199,6
56.042003,9.28339199,6
56.077267,9.28339199,6
56.112531,9.28339199,6
56.147795,9.28339199,6
56.183059,9.28339199,6
56.218323,9.28339199,6
56.253587,9.28339199,6
56.288851,9.28339199,6
56.324115,9.28339199,6
56.359379,9.28339199,6
56.394643,9.28339199,6
56.429907,9.28339199,6
56.465171,9.28339199,6
56.500435,9.28339199,6
56.535699,9.28339199,6
56.570963,9.28339199,6
56.606227,9.28339199,6
56.641491,9.28339199,6
56.676755,9.28339199,6
56.712019,9.28339199,6
56.747283,9.28339199,6
56.782547,9.28339199,6
56.817811,9.28339199,6
56.853075,9.28339199,6
56.888339,9.28339199,6
56.923603,9.28339199,6
56.958867,9.28339199,6
56.994131,9.28339199,6
57.029395,9.28339199,6
57.064659,9.28339199,6
57.099923,9.28339199,6
57.135187,9.28339199,6
57.170451,9.28339199,6
57.205715,9.28339199,6
54.560915,9.33211636,6
54.596179,9.33211636,6
54.631443,9.33211636,6
54.666707,9.33211636,6
54.701971,9.33211636,6
54.737235,9.33211636,6
54.772499,9.33211636,6
54.807763,9.33211636,6
54.843027,9.33211636,6
54.878291,9.33211636,6
54.913555,9.33211636,6
54.948819,9.33211636,6
54.984083,9.33211636,6
55.019347,9.33211636,6
55.054611,9.33211636,6
55.089875,9.33211636,6
55.125139,9.33211636,6
55.160403,9.33211636,6
55.195667,9.33211636,6
55.230931,9.33211636,6
55.266195,9.33211636,6
55.301459,9.33211636,6
55.336723,9.33211636,6
55.371987,9.33211636,6
55.407251,9.33211636,6
55.442515,9.33211636,6
55.477779,9.33211636,6
55.513043,9.33211636,6
55.548307,9.33211636,6
55.583571,9.33211636,6
55.618835,9.33211636,6
55.654099,9.33211636,6
55.689363,9.33211636,6
55.724627,9.33211636,6
55.759891,9.33211636,6
55.795155,9.33211636,6
55.830419,9.33211636,6
55.865683,9.33211636,6
55.900947,9.33211636,6
55.936211,9.33211636,6
55.971475,9.33211636,6
56.006739,9.33211636,6
56.042003,9.33211636,6
56.077267,9.33211636,6
56.112531,9.33211636,6
56.147795,9.33211636,6
56.183059,9.33211636,6
56.218323,9.33211636,6
56.253587,9.33211636,6
56.288851,9.33211636,6
56.324115,9.33211636,6
56.359379,9.33211636,6
56.394643,9.33211636,6
56.429907,9.33211636,6
56.465171,9.33211636,6
56.500435,9.33211636,6
56.535699,9.33211636,6
56.570963,9.33211636,6
56.606227,9.33211636,6
56.641491,9.33211636,6
56.676755,9.33211636,6
56.712019,9.33211636,6
56.747283,9.33211636,6
56.782547,9.33211636,6
56.817811,9.33211636,6
56.853075,9.33211636,6
56.888339,9.33211636,6
56.923603,9.33211636,6
56.958867,9.33211636,6
56.994131,9.33211636,6
57.029395,9.33211636,6
57.064659,9.33211636,6
57.099923,9.33211636,6
57.135187,9.33211636,6
57.170451,9.33211636,6
57.205715,9.33211636,6
57.240979,9.33211636,6
57.276243,9.33211636,6
57.311507,9.33211636,6
57.346771,9.33211636,6
57.382035,9.33211636,6
57.417299,9.33211636,6
57.452563,9.33211636,6
57.487827,9.33211636,6
57.523091,9.33211636,6
57.558355,9.33211636,6
57.593619,9.33211636,6
57.628883,9.33211636,6
57.664147,9.33211636,6
57.699411,9.33211636,6
57.734675,9.33211636,6
57.769939,9.33211636,6
57.805203,9.33211636,6
57.840467,9.33211636,6
57.875731,9.33211636,6
57.910995,9.33211636,6
57.946259,9.33211636,6
57.981523,9.33211636,6
58.016787,9.33211636,6
58.052051,9.33211636,6
54.560915,9.38084073,6
54.596179,9.38084073,6
54.631443,9.38084073,6
54.666707,9.38084073,6
54.701971,9.38084073,6
54.737235,9.38084073,6
54.772499,9.38084073,6
54.807763,9.38084073,6
54.843027,9.38084073,6
54.878291,9.38084073,6
54.913555,9.38084073,6
54.948819,9.38084073,6
54.984083,9.38084073,6
55.019347,9.38084073,6
55.054611,9.38084073,6
55.089875,9.38084073,6
55.125139,9.38084073,6
55.160403,9.38084073,6
55.195667,9.38084073,6
55.230931,9.38084073,6
55.266195,9.38084073,6
55.301459,9.38084073,6
55.336723,9.38084073,6
55.371987,9.38084073,6
55.407251,9.38084073,6
55.442515,9.38084073,6
55.477779,9.38084073,6
55.513043,9.38084073,6
55.548307,9.38084073,6
55.583571,9.38084073,6
55.618835,9.38084073,6
55.654099,9.38084073,6
55.689363,9.38084073,6
55.724627,9.38084073,6
55.759891,9.38084073,6
55.795155,9.38084073,6
55.830419,9.38084073,6
55.865683,9.38084073,6
55.900947,9.38084073,6
55.936211,9.38084073,6
55.971475,9.38084073,6
56.006739,9.38084073,6
56.042003,9.38084073,6
56.077267,9.38084073,6
56.112531,9.38084073,6
56.147795,9.38084073,6
56.183059,9.38084073,6
56.218323,9.38084073,6
56.253587,9.38084073,6
56.288851,9.38084073,6
56.324115,9.38084073,6
56.359379,9.38084073,6
56.394643,9.38084073,6
56.429907,9.38084073,6
56.465171,9.38084073,6
56.500435,9.38084073,6
56.535699,9.38084073,6
56.570963,9.38084073,6
56.606227,9.38084073,6
56.641491,9.38084073,6
56.676755,9.38084073,6
56.712019,9.38084073,6
56.747283,9.38084073,6
56.782547,9.38084073,6
56.817811,9.38084073,6
56.853075,9.38084073,6
56.888339,9.38084073,6
56.923603,9.38084073,6
56.958867,9.38084073,6
56.994131,9.38084073,6
57.029395,9.38084073,6
57.064659,9.38084073,6
57.099923,9.38084073,6
57.135187,9.38084073,6
57.170451,9.38084073,6
57.205715,9.38084073,6
57.240979,9.38084073,6
57.276243,9.38084073,6
57.311507,9.38084073,6
57.346771,9.38084073,6
57.382035,9.38084073,6
57.417299,9.38084073,6
57.452563,9.38084073,6
57.487827,9.38084073,6
57.523091,9.38084073,6
57.558355,9.38084073,6
57.593619,9.38084073,6
57.628883,9.38084073,6
57.664147,9.38084073,6
57.699411,9.38084073,6
57.734675,9.38084073,6
57.769939,9.38084073,6
57.805203,9.38084073,6
57.840467,9.38084073,6
57.875731,9.38084073,6
57.910995,9.38084073,6
57.946259,9.38084073,6
57.981523,9.38084073,6
58.016787,9.38084073,6
58.052051,9.38084073,6
54.560915,9.4295651,6
54.596179,9.4295651,6
54.631443,9.4295651,6
54.666707,9.4295651,6
54.701971,9.4295651,6
54.737235,9.4295651,6
54.772499,9.4295651,6
54.807763,9.4295651,6
54.843027,9.4295651,6
54.878291,9.4295651,6
54.913555,9.4295651,6
54.948819,9.4295651,6
54.984083,9.4295651,6
55.019347,9.4295651,6
55.054611,9.4295651,6
55.089875,9.4295651,6
55.125139,9.4295651,6
55.160403,9.4295651,6
55.195667,9.4295651,6
55.230931,9.4295651,6
55.266195,9.4295651,6
55.301459,9.4295651,6
55.336723,9.4295651,6
55.371987,9.4295651,6
55.407251,9.4295651,6
55.442515,9.4295651,6
55.477779,9.4295651,6
55.513043,9.4295651,6
55.548307,9.4295651,6
55.583571,9.4295651,6
55.618835,9.4295651,6
55.654099,9.4295651,6
55.689363,9.4295651,6
55.724627,9.4295651,6
55.759891,9.4295651,6
55.795155,9.4295651,6
55.830419,9.4295651,6
55.865683,9.4295651,6
55.900947,9.4295651,6
55.936211,9.4295651,6
55.971475,9.4295651,6
56.006739,9.4295651,6
56.042003,9.4295651,6
56.077267,9.4295651,6
56.112531,9.4295651,6
56.147795,9.4295651,6
56.183059,9.4295651,6
56.218323,9.4295651,6
56.253587,9.4295651,6
56.288851,9.4295651,6
56.324115,9.4295651,6
56.359379,9.4295651,6
56.394643,9.4295651,6
56.429907,9.4295651,6
56.465171,9.4295651,6
56.500435,9.4295651,6
56.535699,9.4295651,6
56.570963,9.4295651,6
56.606227,9.4295651,6
56.641491,9.4295651,6
56.676755,9.4295651,6
56.712019,9.4295651,6
56.747283,9.4295651,6
56.782547,9.4295651,6
56.817811,9.4295651,6
56.853075,9.4295651,6
56.888339,9.4295651,6
56.923603,9.4295651,6
56.958867,9.4295651,6
56.994131,9.4295651,6
57.029395,9.4295651,6
57.064659,9.4295651,6
57.099923,9.4295651,6
57.135187,9.4295651,6
57.170451,9.4295651,6
57.205715,9.4295651,6
57.240979,9.4295651,6
57.276243,9.4295651,6
57.311507,9.4295651,6
57.346771,9.4295651,6
57.382035,9.4295651,6
57.417299,9.4295651,6
57.452563,9.4295651,6
57.487827,9.4295651,6
57.523091,9.4295651,6
57.558355,9.4295651,6
57.593619,9.4295651,6
57.628883,9.4295651,6
57.664147,9.4295651,6
57.699411,9.4295651,6
57.734675,9.4295651,6
57.769939,9.4295651,6
57.805203,9.4295651,6
57.840467,9.4295651,6
57.875731,9.4295651,6
57.910995,9.4295651,6
57.946259,9.4295651,6
57.981523,9.4295651,6
58.016787,9.4295651,6
58.052051,9.4295651,6
54.560915,9.47828947,6
54.596179,9.47828947,6
54.631443,9.47828947,6
54.666707,9.47828947,6
54.701971,9.47828947,6
54.737235,9.47828947,6
54.772499,9.47828947,6
54.807763,9.47828947,6
54.843027,9.47828947,6
54.878291,9.47828947,6
54.913555,9.47828947,6
54.948819,9.47828947,6
54.984083,9.47828947,6
55.019347,9.47828947,6
55.054611,9.47828947,6
55.089875,9.47828947,6
55.125139,9.47828947,6
55.160403,9.47828947,6
55.195667,9.47828947,6
55.230931,9.47828947,6
55.266195,9.47828947,6
55.301459,9.47828947,6
55.336723,9.47828947,6
55.371987,9.47828947,6
55.407251,9.47828947,6
55.442515,9.47828947,6
55.477779,9.47828947,6
55.513043,9.47828947,6
55.548307,9.47828947,6
55.583571,9.47828947,6
55.618835,9.47828947,6
55.654099,9.47828947,6
55.689363,9.47828947,6
55.724627,9.47828947,6
55.759891,9.47828947,6
55.795155,9.47828947,6
55.830419,9.47828947,6
55.865683,9.47828947,6
55.900947,9.47828947,6
55.936211,9.47828947,6
55.971475,9.47828947,6
56.006739,9.47828947,6
56.042003,9.47828947,6
56.077267,9.47828947,6
56.112531,9.47828947,6
56.147795,9.47828947,6
56.183059,9.47828947,6
56.218323,9.47828947,6
56.253587,9.47828947,6
56.288851,9.47828947,6
56.324115,9.47828947,6
56.359379,9.47828947,6
56.394643,9.47828947,6
56.429907,9.47828947,6
56.465171,9.47828947,6
56.500435,9.47828947,6
56.535699,9.47828947,6
56.570963,9.47828947,6
56.606227,9.47828947,6
56.641491,9.47828947,6
56.676755,9.47828947,6
56.712019,9.47828947,6
56.747283,9.47828947,6
56.782547,9.47828947,6
56.817811,9.47828947,6
56.853075,9.47828947,6
56.888339,9.47828947,6
56.923603,9.47828947,6
56.958867,9.47828947,6
56.994131,9.47828947,6
57.029395,9.47828947,6
57.064659,9.47828947,6
57.099923,9.47828947,6
57.135187,9.47828947,6
57.170451,9.47828947,6
57.205715,9.47828947,6
57.240979,9.47828947,6
57.276243,9.47828947,6
57.311507,9.47828947,6
57.346771,9.47828947,6
57.382035,9.47828947,6
57.417299,9.47828947,6
57.452563,9.47828947,6
57.487827,9.47828947,6
57.523091,9.47828947,6
57.558355,9.47828947,6
57.593619,9.47828947,6
57.628883,9.47828947,6
57.664147,9.47828947,6
57.699411,9.47828947,6
57.734675,9.47828947,6
57.769939,9.47828947,6
57.805203,9.47828947,6
57.840467,9.47828947,6
57.875731,9.47828947,6
57.910995,9.47828947,6
57.946259,9.47828947,6
57.981523,9.47828947,6
58.016787,9.47828947,6
58.052051,9.47828947,6
54.560915,9.52701384,6
54.596179,9.52701384,6
54.631443,9.52701384,6
54.666707,9.52701384,6
54.701971,9.52701384,6
54.737235,9.52701384,6
54.772499,9.52701384,6
54.807763,9.52701384,6
54.843027,9.52701384,6
54.878291,9.52701384,6
54.913555,9.52701384,6
54.948819,9.52701384,6
54.984083,9.52701384,6
55.019347,9.52701384,6
55.054611,9.52701384,6
55.089875,9.52701384,6
55.125139,9.52701384,6
55.160403,9.52701384,6
55.195667,9.52701384,6
55.230931,9.52701384,6
55.266195,9.52701384,6
55.301459,9.52701384,6
55.336723,9.52701384,6
55.371987,9.52701384,6
55.407251,9.52701384,6
55.442515,9.52701384,6
55.477779,9.52701384,6
55.513043,9.52701384,6
55.548307,9.52701384,6
55.583571,9.52701384,6
55.618835,9.52701384,6
55.654099,9.52701384,6
55.689363,9.52701384,6
55.724627,9.52701384,6
55.759891,9.52701384,6
55.795155,9.52701384,6
55.830419,9.52701384,6
55.865683,9.52701384,6
55.900947,9.52701384,6
55.936211,9.52701384,6
55.971475,9.52701384,6
56.006739,9.52701384,6
56.042003,9.52701384,6
56.077267,9.52701384,6
56.112531,9.52701384,6
56.147795,9.52701384,6
56.183059,9.52701384,6
56.218323,9.52701384,6
56.253587,9.52701384,6
56.288851,9.52701384,6
56.324115,9.52701384,6
56.359379,9.52701384,6
56.394643,9.52701384,6
56.429907,9.52701384,6
56.465171,9.52701384,6
56.500435,9.52701384,6
56.535699,9.52701384,6
56.570963,9.52701384,6
56.606227,9.52701384,6
56.641491,9.52701384,6
56.676755,9.52701384,6
56.712019,9.52701384,6
56.747283,9.52701384,6
56.782547,9.52701384,6
56.817811,9.52701384,6
56.853075,9.52701384,6
56.888339,9.52701384,6
56.923603,9.52701384,6
56.958867,9.52701384,6
56.994131,9.52701384,6
57.029395,9.52701384,6
57.064659,9.52701384,6
57.099923,9.52701384,6
57.135187,9.52701384,6
57.170451,9.52701384,6
57.205715,9.52701384,6
57.240979,9.52701384,6
57.276243,9.52701384,6
57.311507,9.52701384,6
57.346771,9.52701384,6
57.382035,9.52701384,6
57.417299,9.52701384,6
57.452563,9.52701384,6
57.487827,9.52701384,6
57.523091,9.52701384,6
57.558355,9.52701384,6
57.593619,9.52701384,6
57.628883,9.52701384,6
57.664147,9.52701384,6
57.699411,9.52701384,6
57.734675,9.52701384,6
57.769939,9.52701384,6
57.805203,9.52701384,6
57.840467,9.52701384,6
57.875731,9.52701384,6
57.910995,9.52701384,6
57.946259,9.52701384,6
57.981523,9.52701384,6
58.016787,9.52701384,6
58.052051,9.52701384,6
54.560915,9.57573821,6
54.596179,9.57573821,6
54.631443,9.57573821,6
54.666707,9.57573821,6
54.701971,9.57573821,6
54.737235,9.57573821,6
54.772499,9.57573821,6
54.807763,9.57573821,6
54.843027,9.57573821,6
54.878291,9.57573821,6
54.913555,9.57573821,6
54.948819,9.57573821,6
54.984083,9.57573821,6
55.019347,9.57573821,6
55.054611,9.57573821,6
55.089875,9.57573821,6
55.125139,9.57573821,6
55.160403,9.57573821,6
55.195667,9.57573821,6
55.230931,9.57573821,6
55.266195,9.57573821,6
55.301459,9.57573821,6
55.336723,9.57573821,6
55.371987,9.57573821,6
55.407251,9.57573821,6
55.442515,9.57573821,6
55.477779,9.57573821,6
55.513043,9.57573821,6
55.548307,9.57573821,6
55.583571,9.57573821,6
55.618835,9.57573821,6
55.654099,9.57573821,6
55.689363,9.57573821,6
55.724627,9.57573821,6
55.759891,9.57573821,6
55.795155,9.57573821,6
55.830419,9.57573821,6
55.865683,9.57573821,6
55.900947,9.57573821,6
55.936211,9.57573821,6
55.971475,9.57573821,6
56.006739,9.57573821,6
56.042003,9.57573821,6
56.077267,9.57573821,6
56.112531,9.57573821,6
56.147795,9.57573821,6
56.183059,9.57573821,6
56.218323,9.57573821,6
56.253587,9.57573821,6
56.288851,9.57573821,6
56.324115,9.57573821,6
56.359379,9.57573821,6
56.394643,9.57573821,6
56.429907,9.57573821,6
56.465171,9.57573821,6
56.500435,9.57573821,6
56.535699,9.57573821,6
56.570963,9.57573821,6
56.606227,9.57573821,6
56.641491,9.57573821,6
56.676755,9.57573821,6
56.712019,9.57573821,6
56.747283,9.57573821,6
56.782547,9.57573821,6
56.817811,9.57573821,6
56.853075,9.57573821,6
56.888339,9.57573821,6
56.923603,9.57573821,6
56.958867,9.57573821,6
56.994131,9.57573821,6
57.029395,9.57573821,6
57.064659,9.57573821,6
57.099923,9.57573821,6
57.135187,9.57573821,6
57.170451,9.57573821,6
57.205715,9.57573821,6
57.240979,9.57573821,6
57.276243,9.57573821,6
57.311507,9.57573821,6
57.346771,9.57573821,6
57.382035,9.57573821,6
57.417299,9.57573821,6
57.452563,9.57573821,6
57.487827,9.57573821,6
57.523091,9.57573821,6
57.558355,9.57573821,6
57.593619,9.57573821,6
57.628883,9.57573821,6
57.664147,9.57573821,6
57.699411,9.57573821,6
57.734675,9.57573821,6
57.769939,9.57573821,6
57.805203,9.57573821,6
57.840467,9.57573821,6
57.875731,9.57573821,6
57.910995,9.57573821,6
57.946259,9.57573821,6
57.981523,9.57573821,6
58.016787,9.57573821,6
58.052051,9.57573821,6
54.560915,9.62446258,6
54.596179,9.62446258,6
54.631443,9.62446258,6
54.666707,9.62446258,6
54.701971,9.62446258,6
54.737235,9.62446258,6
54.772499,9.62446258,6
54.807763,9.62446258,6
54.843027,9.62446258,6
54.878291,9.62446258,6
54.913555,9.62446258,6
54.948819,9.62446258,6
54.984083,9.62446258,6
55.019347,9.62446258,6
55.054611,9.62446258,6
55.089875,9.62446258,6
55.125139,9.62446258,6
55.160403,9.62446258,6
55.195667,9.62446258,6
55.230931,9.62446258,6
55.266195,9.62446258,6
55.301459,9.62446258,6
55.336723,9.62446258,6
55.371987,9.62446258,6
55.407251,9.62446258,6
55.442515,9.62446258,6
55.477779,9.62446258,6
55.513043,9.62446258,6
55.548307,9.62446258,6
55.583571,9.62446258,6
55.618835,9.62446258,6
55.654099,9.62446258,6
55.689363,9.62446258,6
55.724627,9.62446258,6
55.759891,9.62446258,6
55.795155,9.62446258,6
55.830419,9.62446258,6
55.865683,9.62446258,6
55.900947,9.62446258,6
55.936211,9.62446258,6
55.971475,9.62446258,6
56.006739,9.62446258,6
56.042003,9.62446258,6
56.077267,9.62446258,6
56.112531,9.62446258,6
56.147795,9.62446258,6
56.183059,9.62446258,6
56.218323,9.62446258,6
56.253587,9.62446258,6
56.288851,9.62446258,6
56.324115,9.62446258,6
56.359379,9.62446258,6
56.394643,9.62446258,6
56.429907,9.62446258,6
56.465171,9.62446258,6
56.500435,9.62446258,6
56.535699,9.62446258,6
56.570963,9.62446258,6
56.606227,9.62446258,6
56.641491,9.62446258,6
56.676755,9.62446258,6
56.712019,9.62446258,6
56.747283,9.62446258,6
56.782547,9.62446258,6
56.817811,9.62446258,6
56.853075,9.62446258,6
56.888339,9.62446258,6
56.923603,9.62446258,6
56.958867,9.62446258,6
56.994131,9.62446258,6
57.029395,9.62446258,6
57.064659,9.62446258,6
57.099923,9.62446258,6
57.135187,9.62446258,6
57.170451,9.62446258,6
57.205715,9.62446258,6
57.240979,9.62446258,6
57.276243,9.62446258,6
57.311507,9.62446258,6
57.346771,9.62446258,6
57.382035,9.62446258,6
57.417299,9.62446258,6
57.452563,9.62446258,6
57.487827,9.62446258,6
57.523091,9.62446258,6
57.558355,9.62446258,6
57.593619,9.62446258,6
57.628883,9.62446258,6
57.664147,9.62446258,6
57.699411,9.62446258,6
57.734675,9.62446258,6
57.769939,9.62446258,6
57.805203,9.62446258,6
57.840467,9.62446258,6
57.875731,9.62446258,6
57.910995,9.62446258,6
57.946259,9.62446258,6
57.981523,9.62446258,6
58.016787,9.62446258,6
58.052051,9.62446258,6
54.560915,9.67318695,6
54.596179,9.67318695,6
54.631443,9.67318695,6
54.666707,9.67318695,6
54.701971,9.67318695,6
54.737235,9.67318695,6
54.772499,9.67318695,6
54.807763,9.67318695,6
54.843027,9.67318695,6
54.878291,9.67318695,6
54.913555,9.67318695,6
54.948819,9.67318695,6
54.984083,9.67318695,6
55.019347,9.67318695,6
55.054611,9.67318695,6
55.089875,9.67318695,6
55.125139,9.67318695,6
55.160403,9.67318695,6
55.195667,9.67318695,6
55.230931,9.67318695,6
55.266195,9.67318695,6
55.301459,9.67318695,6
55.336723,9.67318695,6
55.371987,9.67318695,6
55.407251,9.67318695,6
55.442515,9.67318695,6
55.477779,9.67318695,6
55.513043,9.67318695,6
55.548307,9.67318695,6
55.583571,9.67318695,6
55.618835,9.67318695,6
55.654099,9.67318695,6
55.689363,9.67318695,6
55.724627,9.67318695,6
55.759891,9.67318695,6
55.795155,9.67318695,6
55.830419,9.67318695,6
55.865683,9.67318695,6
55.900947,9.67318695,6
55.936211,9.67318695,6
55.971475,9.67318695,6
56.006739,9.67318695,6
56.042003,9.67318695,6
56.077267,9.67318695,6
56.112531,9.67318695,6
56.147795,9.67318695,6
56.183059,9.67318695,6
56.218323,9.67318695,6
56.253587,9.67318695,6
56.288851,9.67318695,6
56.324115,9.67318695,6
56.359379,9.67318695,6
56.394643,9.67318695,6
56.429907,9.67318695,6
56.465171,9.67318695,6
56.500435,9.67318695,6
56.535699,9.67318695,6
56.570963,9.67318695,6
56.606227,9.67318695,6
56.641491,9.67318695,6
56.676755,9.67318695,6
56.712019,9.67318695,6
56.747283,9.67318695,6
56.782547,9.67318695,6
56.817811,9.67318695,6
56.853075,9.67318695,6
56.888339,9.67318695,6
56.923603,9.67318695,6
56.958867,9.67318695,6
56.994131,9.67318695,6
57.029395,9.67318695,6
57.064659,9.67318695,6
57.099923,9.67318695,6
57.135187,9.67318695,6
57.170451,9.67318695,6
57.205715,9.67318695,6
57.240979,9.67318695,6
57.276243,9.67318695,6
57.311507,9.67318695,6
57.346771,9.67318695,6
57.382035,9.67318695,6
57.417299,9.67318695,6
57.452563,9.67318695,6
57.487827,9.67318695,6
57.523091,9.67318695,6
57.558355,9.67318695,6
57.593619,9.67318695,6
57.628883,9.67318695,6
57.664147,9.67318695,6
57.699411,9.67318695,6
57.734675,9.67318695,6
57.769939,9.67318695,6
57.805203,9.67318695,6
57.840467,9.67318695,6
57.875731,9.67318695,6
57.910995,9.67318695,6
57.946259,9.67318695,6
57.981523,9.67318695,6
58.016787,9.67318695,6
58.052051,9.67318695,6
54.560915,9.72191132,6
54.596179,9.72191132,6
54.631443,9.72191132,6
54.666707,9.72191132,6
54.701971,9.72191132,6
54.737235,9.72191132,6
54.772499,9.72191132,6
54.807763,9.72191132,6
54.843027,9.72191132,6
54.878291,9.72191132,6
54.913555,9.72191132,6
54.948819,9.72191132,6
54.984083,9.72191132,6
55.019347,9.72191132,6
55.054611,9.72191132,6
55.089875,9.72191132,6
55.125139,9.72191132,6
55.160403,9.72191132,6
55.195667,9.72191132,6
55.230931,9.72191132,6
55.266195,9.72191132,6
55.301459,9.72191132,6
55.336723,9.72191132,6
55.371987,9.72191132,6
55.407251,9.72191132,6
55.442515,9.72191132,6
55.477779,9.72191132,6
55.513043,9.72191132,6
55.548307,9.72191132,6
55.583571,9.72191132,6
55.618835,9.72191132,6
55.654099,9.72191132,6
55.689363,9.72191132,6
55.724627,9.72191132,6
55.759891,9.72191132,6
55.795155,9.72191132,6
55.830419,9.72191132,6
55.865683,9.72191132,6
55.900947,9.72191132,6
55.936211,9.72191132,6
55.971475,9.72191132,6
56.006739,9.72191132,6
56.042003,9.72191132,6
56.077267,9.72191132,6
56.112531,9.72191132,6
